Site	id	Date	Trip	Year	Fish	Number	Size	a	b	biomass_g	biomass_kg	individual_biomass_kg
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chrysiptera rollandi	1	2	0.021988607	3.001146438	0.176048698	0.000176049	0.000176049
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	6	0.021069512	3	4.551014543	0.004551015	0.004551015
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	14	0.021069512	3	57.8147403	0.05781474	0.05781474
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus ghobban	1	30	0.01534093	3.062	511.4426836	0.511442684	0.511442684
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chlorurus sordidus	1	28	0.024694091	2.955475758	467.3406089	0.467340609	0.467340609
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chlorurus sordidus	1	16	0.024694091	2.955475758	89.40060524	0.089400605	0.089400605
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chlorurus sordidus	1	20	0.024694091	2.955475758	172.8843387	0.172884339	0.172884339
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chlorurus sordidus	1	22	0.024694091	2.955475758	229.1346299	0.22913463	0.22913463
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus frenatus	1	38	0.027899999	3.059999943	1904.328669	1.904328669	1.904328669
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon auriga	1	21	0.023	3.039999962	240.5882662	0.240588266	0.240588266
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon unimaculatus	1	20	0.053300001	2.833280087	258.7674187	0.258767419	0.258767419
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	32	0.01335	3.159960032	761.5440477	0.761544048	0.761544048
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon aureofasciatus	1	10	0.004296796	3.793382066	26.70095252	0.026700953	0.026700953
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Pterocaesio chrysozona	25	30	0.01072	3.12	10883.11225	10.88311225	0.43532449
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Choerodon fasciatus	1	26	0.01512008	3.121975586	395.4270158	0.395427016	0.395427016
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Aulostomus chinensis	1	60	0.00021	3.514430046	372.7412627	0.372741263	0.372741263
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Halichoeres prosopeion	1	12	0.01816094	3	31.38210432	0.031382104	0.031382104
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacanthus semicirculatus	1	24	0.005053813	3	69.86391234	0.069863912	0.069863912
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Forcipiger flavissimus	2	23	0.012488359	3	303.8917195	0.303891719	0.15194586
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	3	0.00761	3.105000019	0.230593029	0.000230593	0.000230593
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	5	0.00761	3.105000019	1.126384188	0.001126384	0.001126384
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	6	0.00761	3.105000019	1.984012096	0.001984012	0.001984012
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	7	0.00761	3.105000019	3.201946703	0.003201947	0.003201947
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	4	0.018300001	2.861999989	0.967267936	0.000967268	0.000967268
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	13	0.018300001	2.861999989	28.21999711	0.028219997	0.028219997
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	16	0.018300001	2.861999989	51.12607821	0.051126078	0.051126078
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	9	0.018300001	2.861999989	9.851291148	0.009851291	0.009851291
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	10	0.018300001	2.861999989	13.31837049	0.01331837	0.01331837
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	12	0.018300001	2.861999989	22.44232345	0.022442323	0.022442323
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	15	0.018300001	2.861999989	42.50345884	0.042503459	0.042503459
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus striatus	1	23	0.02313	3.063469887	343.3901596	0.34339016	0.34339016
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus striatus	1	22	0.02313	3.063469887	299.6726332	0.299672633	0.299672633
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus striatus	1	24	0.02313	3.063469887	391.2111303	0.39121113	0.39121113
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Naso vlamingii	2	43	0.049699999	2.838999987	4313.236808	4.313236808	2.156618404
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus binotatus	1	3	0.039159998	2.874629974	0.92127593	0.000921276	0.000921276
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus punctatus	4	10	0.0076	3.105	38.71449366	0.038714494	0.009678623
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus punctatus	1	8	0.0076	3.105	4.840698145	0.004840698	0.004840698
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus katherinae	5	5	0.00488	3.51	6.930659163	0.006930659	0.001386132
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus katherinae	10	8	0.00488	3.51	72.15487462	0.072154875	0.007215487
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Coris batuensis	1	6	0.009918213	3	2.142334008	0.002142334	0.002142334
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Siganus corallinus	2	33	0.00471	2.940000057	274.461842	0.274461842	0.137230921
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Gomphosus varius	1	26	0.02437	2.702689886	162.5884466	0.162588447	0.162588447
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Oxycheilinus orientalis	1	14	0.06784618	2.317282291	30.72045193	0.030720452	0.030720452
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon rainfordi	1	10	0.0448	2.828	30.1493542	0.030149354	0.030149354
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Epinephelus fasciatus	1	42	0.011386941	3.086200671	1164.340792	1.164340792	1.164340792
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Plectropomus leopardus	1	40	0.0079	3.157000065	902.2576372	0.902257637	0.902257637
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	30	0.01335	3.159960032	621.0483062	0.621048306	0.621048306
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	16	0.01335	3.159960032	85.20248734	0.085202487	0.085202487
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	22	0.01335	3.159960032	233.068334	0.233068334	0.233068334
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Oxycheilinus unifasciatus	1	23	0.016870977	3	205.2691815	0.205269182	0.205269182
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Zebrasoma scopas	1	20	0.02905	2.992739916	227.4000399	0.22740004	0.22740004
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Zebrasoma scopas	1	18	0.02905	2.992739916	165.901483	0.165901483	0.165901483
Tenements	TE_T2_24Sep19	24/09/2018 00:00	Win2018	2018	Siganus lineatus	2	19	0.0254	2.947999954	298.9711377	0.298971138	0.149485569
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon rainfordi	1	14	0.0448	2.828	78.0778955	0.078077895	0.078077895
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Acanthurus nigrofuscus	1	22	0.044	2.812000036	262.0265515	0.262026552	0.262026552
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Anampses neoguinaicus	1	12	0.01466267	3	25.33709376	0.025337094	0.025337094
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Anampses neoguinaicus	1	11	0.01466267	3	19.51601377	0.019516014	0.019516014
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pterocaesio chrysozona	45	36	0.01072	3.12	34599.60187	34.59960187	0.768880042
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pseudocheilinus hexataenia	1	6	0.01674149	3	3.616161838	0.003616162	0.003616162
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Variola louti	1	50	0.012	3.08100009	2059.244836	2.059244836	2.059244836
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	7	0.021069512	3	7.226842538	0.007226843	0.007226843
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	15	0.021069512	3	71.10960223	0.071109602	0.071109602
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	10	0.021069512	3	21.06951177	0.021069512	0.021069512
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus amboinensis	1	8	0.02512	2.9	10.44673546	0.010446735	0.010446735
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus amboinensis	2	5	0.02512	2.9	5.346414713	0.005346415	0.002673207
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus amboinensis	1	6	0.02512	2.9	4.535845583	0.004535846	0.004535846
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus bankanensis	1	7	0.0135	3.312	8.497642908	0.008497643	0.008497643
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus coelestis	20	5	0.037	2.630000114	50.99445055	0.050994451	0.002549723
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus coelestis	30	4	0.037	2.630000114	42.53445088	0.042534451	0.001417815
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Dascyllus reticulatus	1	3	0.0612	2.746999979	1.251421181	0.001251421	0.001251421
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Dascyllus reticulatus	2	4	0.0612	2.746999979	5.516202539	0.005516203	0.002758101
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus moluccensis	1	3	0.030449999	3.012109995	0.83316111	0.000833161	0.000833161
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus moluccensis	3	5	0.030449999	3.012109995	11.64348748	0.011643487	0.003881162
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus moluccensis	4	3	0.030449999	3.012109995	3.33264444	0.003332644	0.000833161
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus moluccensis	20	4	0.030449999	3.012109995	39.63585243	0.039635852	0.001981793
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus moluccensis	10	5	0.030449999	3.012109995	38.81162495	0.038811625	0.003881162
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus lepidogenys	3	7	0.021500001	3.210059881	33.29469519	0.033294695	0.011098232
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus lepidogenys	11	4	0.021500001	3.210059881	20.25255331	0.020252553	0.001841141
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus lepidogenys	7	6	0.021500001	3.210059881	47.36402755	0.047364028	0.00676629
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus wardi	2	9	0.0135	3.312	39.06744014	0.03906744	0.01953372
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus wardi	1	6	0.0135	3.312	5.100006267	0.005100006	0.005100006
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus wardi	1	4	0.0135	3.312	1.331546875	0.001331547	0.001331547
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus brachialis	1	4	0.0135	3.312	1.331546875	0.001331547	0.001331547
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus brachialis	11	9	0.0135	3.312	214.8709208	0.214870921	0.01953372
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus brachialis	4	7	0.0135	3.312	33.99057163	0.033990572	0.008497643
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus brachialis	5	10	0.0135	3.312	138.4534471	0.138453447	0.027690689
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacentrus brachialis	1	11	0.0135	3.312	37.96875368	0.037968754	0.037968754
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scolopsis bilineata	1	14	0.0138	3.06	44.36401828	0.044364018	0.044364018
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Coris aygula	1	42	0.021485632	3	1591.827525	1.591827525	1.591827525
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Coris aygula	1	36	0.021485632	3	1002.43366	1.00243366	1.00243366
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Hemigymnus melapterus	1	40	0.018158469	3	1162.142038	1.162142038	1.162142038
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chromis nitida	30	6	0.035072347	2.899651752	189.8688484	0.189868848	0.006328962
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chromis nitida	10	9	0.035072347	2.899651752	205.0858936	0.205085894	0.020508589
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chromis nitida	20	7	0.035072347	2.899651752	197.9177901	0.19791779	0.00989589
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chromis lepidolepis	3	9	0.194979995	1.938500047	41.39143277	0.041391433	0.013797144
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Gomphosus varius	1	26	0.02437	2.702689886	162.5884466	0.162588447	0.162588447
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus striatus	1	27	0.02313	3.063469887	561.1970953	0.561197095	0.561197095
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Ctenochaetus striatus	1	24	0.02313	3.063469887	391.2111303	0.39121113	0.39121113
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Naso vlamingii	1	42	0.049699999	2.838999987	2017.256378	2.017256378	2.017256378
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Naso vlamingii	1	45	0.049699999	2.838999987	2453.729521	2.453729521	2.453729521
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pterocaesio chrysozona	24	37	0.01072	3.12	20099.96986	20.09996986	0.837498744
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectroglyphidodon lacrymatus	1	8	0.0612	2.747	18.51567787	0.018515678	0.018515678
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Lutjanus carponotatus	1	43	0.008424814	3.246964089	1695.796522	1.695796522	1.695796522
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Lutjanus carponotatus	1	48	0.008424814	3.246964089	2423.763534	2.423763534	2.423763534
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Epinephelus fasciatus	1	38	0.011386941	3.086200671	854.9412264	0.854941226	0.854941226
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Epinephelus fasciatus	1	40	0.011386941	3.086200671	1001.580093	1.001580093	1.001580093
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Ostracion cubicus	1	3	0.05248	2.76	1.088550269	0.00108855	0.00108855
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectorhinchus picus	1	42	0.0144	3.029999971	1193.459781	1.193459781	1.193459781
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectorhinchus picus	1	45	0.0144	3.029999971	1470.944728	1.470944728	1.470944728
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectorhinchus picus	1	52	0.0144	3.029999971	2279.568078	2.279568078	2.279568078
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectorhinchus picus	1	52	0.0144	3.029999971	2279.568078	2.279568078	2.279568078
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Naso brevirostris	6	36	0.0136	3.128000021	6022.882901	6.022882901	1.003813817
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Naso brevirostris	1	43	0.0136	3.128000021	1749.960627	1.749960627	1.749960627
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Naso brevirostris	1	40	0.0136	3.128000021	1395.669541	1.395669541	1.395669541
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodontoplus meredithi	1	23	0.004363261	3	53.08779659	0.053087797	0.053087797
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Cephalopholis miniata	1	43	0.025599999	2.864000082	1220.376244	1.220376244	1.220376244
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus ghobban	1	39	0.01534093	3.062	1142.066822	1.142066822	1.142066822
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus ghobban	1	42	0.01534093	3.062	1432.982925	1.432982925	1.432982925
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus altipinnis	1	43	0.0188	3.026000023	1648.289253	1.648289253	1.648289253
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	36	0.01335	3.159960032	1104.930481	1.104930481	1.104930481
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	26	0.01335	3.159960032	395.1304329	0.395130433	0.395130433
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Scarus niger	1	23	0.01335	3.159960032	268.2173027	0.268217303	0.268217303
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon lunulatus	1	16	0.035298745	2.834137756	91.28536722	0.091285367	0.091285367
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon melannotus	1	13	0.037999999	2.921000004	68.17295497	0.068172955	0.068172955
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon lineolatus	1	27	0.069260001	2.621510029	391.5768039	0.391576804	0.391576804
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Lutjanus monostigma	1	43	0.0184	2.970000029	1306.830291	1.306830291	1.306830291
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon kleinii	1	12	0.044799998	2.828000069	50.48968212	0.050489682	0.050489682
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chaetodon kleinii	1	10	0.044799998	2.828000069	30.14935789	0.030149358	0.030149358
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Bodianus axillaris	1	14	0.01446139	3.053	45.63929545	0.045639295	0.045639295
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chrysiptera rollandi	1	3	0.021988607	3.001146438	0.59444061	0.000594441	0.000594441
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Halichoeres hortulanus	1	2	0.014848915	3	0.118791319	0.000118791	0.000118791
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Platax teira	1	34	0.026730455	2.984486638	994.6830317	0.994683032	0.994683032
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	12	0.00761	3.105000019	17.07035127	0.017070351	0.017070351
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	4	0.00761	3.105000019	0.563353443	0.000563353	0.000563353
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Labroides dimidiatus	1	5	0.00761	3.105000019	1.126384188	0.001126384	0.001126384
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	2	13	0.018300001	2.861999989	56.43999423	0.056439994	0.028219997
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	2	15	0.018300001	2.861999989	85.00691767	0.085006918	0.042503459
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	1	16	0.018300001	2.861999989	51.12607821	0.051126078	0.051126078
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lunare	2	10	0.018300001	2.861999989	26.63674099	0.026636741	0.01331837
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lutescens	1	27	0.0123	3.076999903	312.040712	0.312040712	0.312040712
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lutescens	1	16	0.0123	3.076999903	62.37092237	0.062370922	0.062370922
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Thalassoma lutescens	1	21	0.0123	3.076999903	144.003729	0.144003729	0.144003729
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	13	0.021069512	3	46.28971736	0.046289717	0.046289717
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Centropyge bicolor	1	11	0.021069512	3	28.04352017	0.02804352	0.02804352
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Zebrasoma scopas	1	23	0.02905	2.992739916	345.4962885	0.345496288	0.345496288
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Zebrasoma scopas	2	25	0.02905	2.992739916	886.8435188	0.886843519	0.443421759
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacanthus sexstriatus	1	45	0.066859998	2.723779917	2128.890879	2.128890879	2.128890879
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Pomacanthus sexstriatus	1	46	0.066859998	2.723779917	2260.23058	2.26023058	2.26023058
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Halichoeres prosopeion	2	13	0.01816094	3	79.79917036	0.07979917	0.039899585
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Halichoeres prosopeion	1	12	0.01816094	3	31.38210432	0.031382104	0.031382104
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus punctatus	6	13	0.0076	3.105	131.1471785	0.131147178	0.021857863
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Cirrhilabrus punctatus	8	10	0.0076	3.105	77.42898733	0.077428987	0.009678623
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Chlorurus sordidus	1	36	0.024694091	2.955475758	982.2167896	0.98221679	0.98221679
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Neopomacentrus azysron	5	5	0.0297	2.868000031	15.00971497	0.015009715	0.003001943
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Cephalopholis cyanostigma	1	43	0.0174	3	1383.4218	1.3834218	1.3834218
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Cephalopholis cyanostigma	1	42	0.0174	3	1289.1312	1.2891312	1.2891312
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Heniochus monoceros	1	28	0.022	3.125	732.4728411	0.732472841	0.732472841
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Assessor macneilli	20	5	0.024499999	2.635999918	34.09423441	0.034094234	0.001704712
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Labropsis australis	1	9	0.0076	3.105	6.978090283	0.00697809	0.00697809
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectropomus leopardus	1	50	0.0079	3.157000065	1825.053013	1.825053013	1.825053013
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectropomus leopardus	1	34	0.0079	3.157000065	540.1397147	0.540139715	0.540139715
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectropomus leopardus	1	63	0.0079	3.157000065	3785.692212	3.785692212	3.785692212
Tenements	TE_T4_24Sep19	24/09/2018 00:00	Win2018	2018	Plectropomus leopardus	1	47	0.0079	3.157000065	1501.205394	1.501205394	1.501205394
